DelinquentStatus,CustFICO,CustIncome,AcctOpenNoMonths,IntRate,CurrAcctBal,CreditOpenNoMonths,DaysToPmtDue,InqLst6Mos,NoLatePmtLst2Yrs,PublicRecords,CreditPurpose
1,762,74395,19,0.0863,1127,3,3,1,0,0,Spending
1,662,74023,17,0.1695,82,3,1,1,1,0,Spending
1,742,73896,44,0.1189,16578,3,44,0,0,0,Spending
1,702,73768,25,0.1284,1575,3,23,2,0,0,Spending
1,792,73127,23,0.0859,2563,3,9,0,0,0,Spending
1,767,72600,26,0.0859,11140,3,13,0,0,0,Spending
0,762,72061,25,0.0894,6953,3,30,4,0,0,Spending
0,687,71786,15,0.1253,9785,3,59,1,0,0,Spending
0,762,71609,10,0.0774,2976,3,38,0,0,0,Spending
0,707,71228,9,0.1322,20870,3,96,0,0,0,Spending
0,717,71172,41,0.1189,9111,3,27,2,0,0,Spending
0,777,71023,17,0.0894,21760,3,63,0,0,0,Spending
0,692,70970,25,0.1287,22002,3,81,3,0,0,Spending
0,697,70778,11,0.1218,20908,3,67,2,0,0,Spending
0,672,70657,28,0.1324,6673,3,40,4,1,0,Spending
0,782,70365,16,0.1114,906,3,11,0,0,0,Spending
0,722,70363,26,0.0976,4945,3,2,5,0,0,Spending
1,687,69832,13,0.1253,1725,3,33,1,2,0,Spending
0,742,69772,6,0.0714,762,3,14,0,0,0,Spending
0,717,69316,10,0.1095,21885,3,34,1,0,0,Spending
1,687,68852,16,0.1311,4361,3,58,2,2,0,Spending
0,717,68322,26,0.1148,4431,3,17,2,0,0,Spending
0,787,67728,5,0.0932,21,3,0,2,0,0,Spending
0,752,67564,21,0.0859,3258,3,5,2,0,0,Spending
0,802,67231,8,0.102,37,3,0,0,0,0,Spending
0,757,67231,18,0.0859,4360,3,29,0,0,0,Spending
0,682,67231,9,0.1134,623,3,31,0,0,0,Spending
0,702,66778,24,0.1221,43751,3,86,0,0,0,Spending
0,692,66200,16,0.1253,4742,3,36,0,0,0,Spending
0,737,66112,32,0.1114,9200,3,26,1,0,0,Spending
0,717,65738,13,0.0988,13232,3,63,1,0,0,Spending
0,687,65487,14,0.1379,4305,3,56,3,1,0,Spending
0,697,65485,22,0.1253,34938,3,59,4,1,0,Spending
0,697,65485,56,0.1385,8230,3,43,0,0,0,Spending
0,722,64747,13,0.1189,15155,3,42,2,0,0,Spending
1,812,64548,55,0.1183,879,3,4,0,0,0,Spending
0,712,63981,8,0.0976,1062,3,48,1,2,0,Spending
0,772,63591,2,0.074,511,3,3,2,0,0,Spending
0,762,63591,9,0.0768,3309,3,14,2,0,0,Spending
1,667,63591,4,0.1272,1030,3,4,0,3,0,Spending
0,692,62370,16,0.1178,1878,3,81,1,0,0,Spending
0,657,62370,2,0.1186,0,3,0,2,0,0,Spending
0,737,61516,13,0.0859,8914,3,74,1,0,0,Spending
0,727,61516,10,0.1025,3276,3,42,1,0,0,Spending
1,677,61516,12,0.2017,200,3,13,10,3,0,Spending
0,707,61515,19,0.1284,311,3,6,1,0,0,Spending
0,732,60627,2,0.1008,2308,3,46,0,0,0,Spending
0,777,59700,10,0.074,2063,3,12,0,0,0,Spending
0,667,59700,5,0.1357,1790,3,34,0,0,0,Spending
0,697,59471,14,0.1357,233,3,46,0,1,0,Spending
0,762,59220,32,0.1095,5234,3,11,3,0,0,Spending
0,732,58727,13,0.0938,2221,3,34,3,0,0,Spending
0,677,58227,10,0.1513,9580,3,84,3,0,0,Spending
0,677,56641,25,0.1461,3971,3,58,0,0,0,Spending
0,662,56641,21,0.1475,1244,3,44,2,0,0,Spending
0,767,54315,5,0.074,1883,3,6,2,0,0,Spending
0,777,53689,7,0.0705,415,3,6,1,0,0,Spending
0,692,53689,13,0.1253,19939,3,69,2,0,0,Spending
1,727,53042,5,0.092,597,3,14,2,1,0,Spending
0,667,53042,4,0.1505,9603,3,96,1,0,0,Spending
0,727,51397,8,0.1218,37,3,1,0,0,0,Spending
0,682,50963,22,0.1379,5142,3,46,2,0,0,Spending
0,737,126041,67,0.1039,200583,3,23,1,0,0,Other
0,762,100673,13,0.0774,163772,3,15,0,0,0,Other
1,722,98295,16,0.1146,58753,3,94,0,0,0,Other
0,687,94364,17,0.1739,2474,3,31,9,0,0,Other
0,722,91667,67,0.1287,89832,3,43,1,0,0,Other
0,662,90181,38,0.1114,7044,3,61,1,0,0,Other
0,692,88956,42,0.1304,30055,3,72,0,0,0,Other
0,747,84412,41,0.1189,9642,3,30,0,0,0,Other
0,662,84412,33,0.1355,22044,3,81,0,0,0,Other
0,697,83571,8,0.1221,6324,3,79,0,0,1,Other
0,692,83571,56,0.1392,8641,3,41,0,0,0,Other
1,772,83400,55,0.1253,2757,3,0,4,0,0,Other
0,772,82702,32,0.1148,1957,3,12,1,0,0,Other
1,742,82702,7,0.087,8155,3,14,1,0,0,Other
0,692,82702,39,0.1292,10388,3,60,4,0,0,Other
0,762,82256,45,0.0737,3524,3,8,2,0,0,Other
0,687,82166,40,0.1568,7755,3,90,1,0,0,Other
1,667,82134,6,0.1261,210,3,70,11,1,0,Other
0,712,81246,44,0.1178,4923,3,29,2,0,0,Other
0,712,80870,6,0.0933,0,3,17,6,0,0,Other
0,687,80870,28,0.1357,1584,3,49,1,0,0,Other
0,757,80487,21,0.0988,4165,3,61,2,0,0,Other
0,707,79901,20,0.1178,2134,3,12,1,0,0,Other
0,677,79901,21,0.1317,3607,3,44,4,0,0,Other
0,652,79703,16,0.1312,1189,3,79,0,0,0,Other
0,667,79100,59,0.1758,18606,3,67,0,1,0,Other
1,722,78894,10,0.0964,8155,3,14,1,0,0,Other
0,707,78894,27,0.1146,13175,3,46,2,0,0,Other
0,687,78894,42,0.1426,3098,3,72,0,0,0,Other
0,747,78893,26,0.0932,9961,3,13,0,0,0,Other
0,677,78633,4,0.1189,36192,3,84,0,0,0,Other
0,737,78480,10,0.0932,12535,3,20,0,0,0,Other
0,687,77640,57,0.1426,17816,3,70,0,0,0,Other
0,777,77519,53,0.0945,32,3,0,0,0,0,Other
0,702,77193,27,0.1221,17328,3,45,0,0,0,Other
0,677,76949,19,0.1134,12965,3,96,4,0,0,Other
0,717,76748,9,0.1183,11999,3,94,0,0,0,Other
0,697,76748,8,0.1028,38624,3,97,0,0,0,Other
0,802,76409,18,0.0775,0,3,0,1,0,0,Other
0,677,75835,22,0.1392,2149,3,36,2,0,0,Other
0,747,75834,69,0.1183,11361,3,42,0,0,0,Other
0,792,75600,54,0.1148,760,3,1,0,0,0,Other
0,737,75600,13,0.0907,6528,3,14,1,0,0,Other
0,727,75600,21,0.1114,19388,3,48,0,0,0,Other
0,682,75600,43,0.1533,21180,3,96,2,0,0,Other
0,762,75364,15,0.0894,8868,3,32,0,0,0,Other
0,702,75364,22,0.1209,1077,3,15,5,0,0,Other
1,782,75245,4,0.0676,6955,3,14,4,0,0,Other
0,682,75125,35,0.1197,4933,3,15,2,0,0,Other
0,682,75043,16,0.1209,23958,3,87,0,0,0,Other
0,752,74884,14,0.0832,26040,3,49,3,0,0,Other
0,667,74883,14,0.1426,4232,3,46,1,0,0,Other
0,712,74396,5,0.0976,29889,3,37,1,0,0,Other
0,692,74396,30,0.1253,4526,3,20,0,0,1,Other
0,757,74395,15,0.08,12454,3,29,0,0,0,Other
0,752,74395,26,0.0832,3248,3,16,0,0,0,Other
0,742,74395,68,0.1392,254,3,1,6,0,0,Other
0,732,74395,33,0.1183,11061,3,46,1,0,0,Other
0,717,74395,20,0.1218,653,3,19,2,0,0,Other
0,702,74395,9,0.1392,3312,3,10,6,0,0,Other
0,697,74395,25,0.1379,3230,3,10,0,1,0,Other
0,682,74395,22,0.164,61422,3,85,0,0,0,Other
0,672,74395,34,0.1411,7887,3,37,0,0,0,Other
1,667,74395,30,0.1843,167,3,11,3,0,1,Other
0,667,74271,27,0.1461,9194,3,82,0,0,0,Other
0,692,74147,30,0.1311,1210,3,24,0,0,0,Other
1,702,74146,33,0.1316,754,3,9,1,2,0,Other
0,782,74025,26,0.0894,951,3,3,1,0,0,Other
0,772,73896,54,0.1114,1401,3,9,1,0,0,Other
0,772,73896,43,0.0737,800,3,2,2,0,0,Other
0,682,73896,26,0.1197,36920,3,88,0,0,0,Other
1,667,73896,13,0.1229,4476,3,59,6,1,0,Other
0,647,73896,9,0.1387,5376,3,71,8,1,0,Other
0,662,73642,57,0.1513,4289,3,66,1,0,0,Other
0,712,73386,56,0.1316,21118,3,65,0,0,0,Other
0,677,73325,4,0.1442,457,3,18,0,0,0,Other
0,657,73251,10,0.1324,3453,3,53,0,0,0,Other
1,812,73127,37,0.0963,45050,3,6,0,0,0,Other
0,777,73127,54,0.1114,1126,3,7,0,0,0,Other
0,752,73127,55,0.1183,11300,3,47,1,0,0,Other
0,737,73127,32,0.1114,10320,3,8,1,0,0,Other
1,727,73127,16,0.1148,4027,3,7,2,1,0,Other
0,727,73127,47,0.1253,4071,3,30,1,0,0,Other
0,727,73127,31,0.0768,94064,3,57,0,0,0,Other
0,702,73127,57,0.1474,2229,3,14,0,0,0,Other
0,667,73127,23,0.1537,2646,3,22,2,0,0,Other
0,652,73127,6,0.1482,894,3,89,1,0,0,Other
0,652,73127,14,0.1387,894,3,89,1,0,0,Other
1,647,73127,8,0.128,296,3,74,3,0,1,Other
0,697,72864,9,0.1287,30703,3,84,2,0,0,Other
0,737,72600,31,0.1221,19,3,0,0,1,0,Other
0,657,72600,16,0.1482,2166,3,83,2,0,0,Other
0,752,72546,32,0.0963,4087,3,23,0,0,0,Other
0,757,72493,16,0.0774,10257,3,24,0,0,0,Other
0,752,72332,68,0.1158,8898,3,29,1,0,0,Other
0,717,72332,2,0.0788,23572,3,66,1,0,0,Other
0,702,72332,20,0.1166,87698,3,33,1,0,0,Other
0,702,72332,41,0.074,18813,3,53,1,0,0,Other
0,662,72332,14,0.1393,29877,3,75,2,0,0,Other
0,777,72223,16,0.0963,257,3,3,0,0,0,Other
0,727,71924,39,0.08,8952,3,22,1,0,0,Other
0,747,71896,2,0.0859,23,3,0,1,0,0,Other
0,737,71788,21,0.0963,9226,3,58,1,0,0,Other
0,747,71786,7,0.0751,9574,3,36,4,0,0,Other
1,742,71786,18,0.1284,993,3,24,0,0,0,Other
0,722,71786,51,0.1442,18505,3,95,1,0,0,Other
0,722,71786,15,0.1114,436,3,7,0,0,0,Other
0,662,71786,25,0.1635,7427,3,81,0,0,0,Other
0,647,71786,27,0.1513,29314,3,89,3,0,0,Other
0,732,71785,13,0.102,2535,3,50,3,0,0,Other
0,722,71785,31,0.0768,16810,3,32,2,0,0,Other
0,687,71785,31,0.1379,10619,3,47,0,1,0,Other
0,737,71668,3,0.0774,1991,3,28,1,0,0,Other
0,667,71634,9,0.1601,7087,3,74,2,1,0,Other
0,672,71620,42,0.1324,170,3,34,0,0,0,Other
1,702,71369,27,0.1253,13827,3,52,1,1,0,Other
0,747,71229,43,0.1126,2362,3,7,1,0,0,Other
0,752,71087,13,0.0774,1248,3,9,0,0,0,Other
0,732,70801,27,0.1095,20545,3,43,2,0,0,Other
0,777,70657,6,0.074,151,3,4,0,0,0,Other
0,697,70657,13,0.1357,500,3,25,0,0,0,Other
1,682,70657,6,0.1136,8403,3,21,1,1,0,Other
0,687,70511,5,0.1287,2108,3,23,5,1,0,Other
0,722,70365,41,0.1253,39458,3,38,5,0,0,Other
1,712,70365,31,0.1189,2324,3,16,3,1,0,Other
0,712,70365,19,0.1183,14425,3,41,1,0,0,Other
0,647,70365,12,0.1501,3028,3,9,10,1,0,Other
0,742,70218,26,0.0894,14880,3,58,2,0,0,Other
0,742,70190,33,0.1189,411,3,1,1,0,0,Other
0,687,70073,19,0.1159,5260,3,24,10,0,0,Other
0,772,70070,47,0.0838,1612,3,12,4,0,0,Other
0,702,70069,23,0.1189,3948,3,11,3,0,0,Other
0,697,69772,22,0.1253,4676,3,47,1,0,0,Other
0,702,69469,8,0.0933,7089,3,41,1,0,0,Other
0,712,69338,42,0.1357,6724,3,27,0,0,0,Other
0,712,69162,2,0.0945,9332,3,97,0,0,0,Other
0,692,69162,13,0.1122,9442,3,51,15,0,0,Other
0,687,69162,20,0.1166,6550,3,47,2,0,0,Other
0,762,69006,15,0.0714,7537,3,23,0,0,0,Other
0,732,68852,21,0.1114,3862,3,13,3,0,0,Other
0,712,68852,27,0.1218,1250,3,5,1,0,0,Other
0,707,68852,13,0.1008,9737,3,44,2,0,0,Other
0,682,68852,16,0.1273,7088,3,63,0,0,1,Other
0,667,68852,14,0.1635,0,3,0,1,0,0,Other
0,662,68852,5,0.1229,6317,3,45,0,0,0,Other
0,662,68695,16,0.1336,1995,3,30,1,0,0,Other
0,777,68530,13,0.0932,152,3,0,1,0,0,Other
0,727,68505,16,0.0863,1686,3,52,0,0,0,Other
0,702,68304,39,0.1348,14466,3,50,5,0,0,Other
0,767,68251,14,0.1284,11,3,0,0,0,0,Other
0,732,68217,9,0.0859,17929,3,37,2,0,0,Other
0,677,68217,28,0.1758,4656,3,27,8,0,0,Other
0,737,68216,12,0.0859,3333,3,20,1,0,0,Other
0,717,68216,24,0.1183,0,3,0,1,0,0,Other
0,707,68088,2,0.1148,3990,3,14,0,0,1,Other
0,747,68057,8,0.0768,3176,3,22,1,0,0,Other
1,697,67893,20,0.1253,4700,3,40,2,1,0,Other
0,682,67893,42,0.1385,21113,3,72,2,0,0,Other
0,652,67566,11,0.1355,1254,3,96,2,0,0,Other
0,742,67564,14,0.0859,7556,3,49,0,0,0,Other
0,792,67231,7,0.0768,332,3,0,0,0,0,Other
0,752,67231,10,0.0932,1112,3,2,1,0,0,Other
0,737,67231,10,0.0932,5287,3,18,0,0,0,Other
0,722,67231,68,0.1136,15103,3,78,0,0,0,Other
0,717,67231,13,0.1253,2196,3,39,1,0,0,Other
0,717,67231,38,0.1158,7535,3,39,1,0,0,Other
0,712,67231,22,0.1183,21470,3,85,0,0,0,Other
0,697,67231,13,0.1154,2447,3,65,4,0,0,Other
1,682,67231,28,0.1141,1963,3,56,4,1,0,Other
0,682,67231,11,0.1128,2801,3,63,0,0,0,Other
0,642,67231,24,0.1438,4776,3,27,13,0,0,Other
0,702,67096,20,0.1253,1050,3,44,2,0,0,Other
0,732,66920,21,0.0863,5623,3,67,1,0,0,Other
0,712,66892,26,0.1218,8077,3,76,0,0,0,Other
0,662,66410,11,0.1739,24666,3,99,0,0,0,Other
0,672,66404,7,0.1347,2275,3,49,1,0,0,Other
0,662,66375,12,0.1791,15473,3,65,0,1,0,Other
0,687,66346,5,0.1287,700,3,15,4,0,0,Other
0,727,66337,38,0.1126,17558,3,52,0,0,0,Other
0,682,66312,12,0.1884,1682,3,39,10,0,0,Other
0,742,66200,15,0.0932,9608,3,26,0,0,0,Other
0,732,66200,15,0.0859,10813,3,14,2,0,0,Other
0,717,66200,39,0.1316,8358,3,46,2,0,0,Other
1,692,66200,13,0.1099,958,3,12,1,0,1,Other
0,667,66200,58,0.167,12532,3,57,2,0,0,Other
0,697,66025,15,0.1189,11812,3,67,1,0,0,Other
0,782,66023,55,0.1221,99,3,0,0,0,0,Other
0,792,65845,21,0.0963,132,3,6,3,0,0,Other
0,752,65845,5,0.0774,0,3,0,3,0,0,Other
0,737,65845,29,0.0963,1100,3,7,1,0,0,Other
0,697,65845,56,0.1347,8467,3,26,1,0,0,Other
0,677,65738,14,0.16,49082,3,0,0,0,0,Other
1,757,65487,13,0.0932,49,3,0,2,3,0,Other
0,777,65485,26,0.0932,311,3,0,2,0,0,Other
0,762,65485,19,0.0832,4880,3,38,0,0,0,Other
0,757,65485,7,0.0768,3894,3,10,0,0,0,Other
0,727,65485,7,0.1218,0,3,0,3,0,0,Other
0,717,65485,13,0.1001,11579,3,37,2,0,0,Other
0,702,65485,17,0.1496,14306,3,99,0,0,0,Other
0,702,65485,12,0.1189,1961,3,55,0,0,0,Other
0,702,65485,20,0.1039,12742,3,61,1,0,0,Other
0,672,65485,3,0.1426,16653,3,94,2,0,0,Other
0,652,65421,3,0.145,12759,3,78,2,0,0,Other
0,702,65412,6,0.1183,107,3,8,1,0,0,Other
0,762,65382,21,0.0932,1575,3,21,0,0,0,Other
0,697,65320,7,0.1284,3511,3,40,1,0,0,Other
1,777,65290,69,0.1183,1113,3,4,1,0,0,Other
0,742,64934,15,0.0932,4014,3,25,0,0,0,Other
0,742,64934,17,0.0838,0,3,2,3,0,0,Other
0,772,64747,10,0.08,703,3,2,0,0,0,Other
0,747,64747,13,0.1158,536,3,7,3,0,0,Other
0,732,64747,3,0.0907,542,3,60,0,0,0,Other
0,732,64747,20,0.0894,15355,3,35,2,0,0,Other
0,727,64747,26,0.0737,21326,3,37,1,0,0,Other
1,707,64747,28,0.1284,7350,3,13,3,1,0,Other
1,702,64747,13,0.1189,723,3,30,3,0,1,Other
0,687,64747,28,0.1379,1718,3,14,1,0,0,Other
0,682,64616,6,0.1322,19888,3,94,1,0,0,Other
0,672,64557,14,0.1531,2029,3,20,3,0,0,Other
0,747,64368,12,0.0751,7326,3,18,0,0,0,Other
0,667,64368,6,0.1375,11675,3,75,1,0,0,Other
0,727,64291,18,0.0863,1287,3,7,0,0,0,Other
0,662,64066,13,0.1531,4619,3,81,5,0,0,Other
0,772,63983,18,0.074,1095,3,5,2,0,0,Other
0,747,63983,18,0.0907,5368,3,16,0,0,0,Other
0,677,63983,37,0.1459,7719,3,55,0,0,0,Other
0,712,63981,33,0.0768,58996,3,55,3,0,0,Other
0,677,63827,8,0.164,17419,3,94,0,0,0,Other
1,677,63720,8,0.1367,1864,3,44,0,2,0,Other
0,762,63591,2,0.074,2387,3,6,1,0,0,Other
1,732,63591,27,0.1148,696,3,2,3,1,0,Other
0,722,63591,18,0.0894,5764,3,31,1,0,0,Other
1,712,63591,39,0.1096,1661,3,15,2,0,1,Other
0,712,63591,11,0.1221,9754,3,61,1,0,0,Other
0,707,63591,32,0.0996,1458,3,11,4,0,0,Other
0,702,63591,13,0.1189,452,3,12,2,0,0,Other
0,702,63591,13,0.0983,339,3,11,6,0,0,Other
0,697,63591,57,0.1474,1483,3,4,0,0,0,Other
0,692,63591,28,0.1311,3140,3,35,3,0,0,Other
0,687,63591,28,0.1336,3153,3,30,1,0,0,Other
0,657,63591,9,0.1412,9771,3,86,4,0,0,Other
0,727,63510,27,0.1148,16077,3,54,0,0,0,Other
0,752,63193,11,0.0774,7204,3,31,0,0,0,Other
1,667,63193,17,0.1229,1315,3,17,2,1,0,Other
0,692,63151,13,0.1218,11797,3,68,0,0,0,Other
1,752,62785,30,0.0894,6057,3,11,1,0,0,Other
0,702,62785,16,0.1039,12758,3,40,0,0,0,Other
0,677,62785,15,0.1531,68,3,2,0,0,0,Other
0,702,62783,20,0.1411,1621,3,40,1,0,0,Other
0,677,62578,26,0.1122,133,3,4,1,0,0,Other
0,682,62475,22,0.1284,4075,3,20,0,0,0,Other
0,742,62370,21,0.0963,14894,3,48,3,0,0,Other
0,722,62370,5,0.0963,14544,3,38,0,0,0,Other
0,717,62370,14,0.1322,14953,3,97,0,0,0,Other
0,702,62370,33,0.1253,19721,3,67,1,0,0,Other
0,697,62370,8,0.16,14850,3,99,0,0,0,Other
0,697,62370,4,0.1071,1276,3,63,1,0,0,Other
0,687,62370,8,0.1316,8817,3,60,1,0,0,Other
0,687,62370,5,0.1128,6353,3,45,0,0,0,Other
0,682,62370,13,0.1229,489,3,27,1,0,0,Other
0,677,62370,16,0.1357,10417,3,91,0,1,0,Other
1,672,62370,4,0.1316,2694,3,72,1,0,1,Other
0,672,62370,9,0.1671,25759,3,63,5,0,0,Other
0,727,62202,11,0.1565,2822,3,28,9,0,0,Other
0,717,62117,47,0.1287,3629,3,82,0,0,0,Other
0,757,61516,18,0.1322,6770,3,18,6,0,0,Other
0,707,61516,15,0.0976,7842,3,43,2,0,0,Other
0,697,61516,5,0.1253,5396,3,89,3,0,0,Other
1,687,61516,4,0.1178,1434,3,13,0,1,0,Other
0,687,61516,34,0.1461,441,3,55,0,0,0,Other
0,682,61516,16,0.1348,4112,3,45,0,0,0,Other
0,677,61516,4,0.1461,2775,3,92,2,0,0,Other
1,667,61516,6,0.1261,4832,3,25,5,1,0,Other
0,662,61516,33,0.1355,6560,3,37,10,0,0,Other
1,782,61515,7,0.0737,409,3,2,0,0,0,Other
0,717,61515,26,0.1126,8405,3,42,2,0,0,Other
0,687,61515,26,0.1557,0,3,42,1,0,0,Other
0,667,61515,3,0.1565,18641,3,96,4,0,0,Other
1,802,61299,7,0.0737,2724,3,7,0,0,0,Other
0,647,61148,4,0.1538,3975,3,81,4,0,0,Other
0,702,60627,14,0.1537,260,3,10,1,0,0,Other
0,672,60536,27,0.1253,26788,3,65,3,0,0,Other
0,762,60480,19,0.0832,4007,3,24,0,0,0,Other
0,722,60169,10,0.1095,15830,3,52,2,0,0,Other
0,672,60169,5,0.1166,42969,3,83,4,0,0,Other
0,662,60169,21,0.1531,722,3,60,2,0,0,Other
0,702,60167,26,0.1197,8801,3,72,0,0,0,Other
0,662,59896,20,0.1496,12392,3,73,1,0,0,Other
1,752,59700,18,0.0894,0,3,0,0,0,0,Other
0,742,59700,2,0.0932,8990,3,58,0,0,0,Other
0,707,59700,7,0.1379,8035,3,96,5,0,0,Other
0,697,59700,28,0.1422,344,3,34,3,2,0,Other
0,697,59700,7,0.1316,2196,3,35,1,0,0,Other
0,692,59700,22,0.1392,13568,3,75,3,0,0,Other
0,677,59700,33,0.1221,24029,3,70,1,0,0,Other
0,667,59700,8,0.1461,37617,3,89,0,0,0,Other
0,707,59413,26,0.1189,30332,3,44,3,0,0,Other
0,647,59222,13,0.1418,2161,3,61,2,0,0,Other
0,757,59220,18,0.0894,15269,3,76,0,0,0,Other
0,717,59220,22,0.1273,3878,3,38,0,0,0,Other
0,712,59220,35,0.1422,6,3,1,0,0,0,Other
0,707,59220,6,0.1253,16022,3,97,0,0,0,Other
0,707,59220,4,0.092,10008,3,84,6,0,0,Other
0,642,59220,11,0.1507,1085,3,77,3,0,0,Other
0,762,58729,40,0.0988,6919,3,26,0,0,0,Other
0,667,58727,17,0.1531,0,3,0,1,0,0,Other
0,752,58379,4,0.074,2201,3,5,2,0,0,Other
0,687,58366,16,0.1103,7305,3,73,0,0,0,Other
0,737,58229,13,0.0859,2870,3,11,0,0,0,Other
0,772,58227,18,0.0743,983,3,2,1,0,0,Other
0,727,58227,16,0.1218,3106,3,25,5,0,0,Other
0,687,58227,22,0.1426,811,3,54,0,0,0,Other
0,687,58227,6,0.1096,1857,3,33,0,0,0,Other
0,662,58227,13,0.1505,6063,3,49,1,1,0,Other
0,672,57712,17,0.1474,3633,3,44,2,0,0,Other
1,782,57711,12,0.0768,695,3,8,0,0,0,Other
0,762,57711,6,0.074,1641,3,14,0,0,0,Other
0,732,57711,7,0.0894,11247,3,57,1,0,0,Other
0,687,57711,17,0.1122,0,3,38,6,0,0,Other
0,782,57696,12,0.0932,16,3,0,0,0,0,Other
0,702,57570,27,0.1078,2294,3,22,5,0,0,Other
0,722,57183,19,0.1221,495,3,8,5,1,0,Other
0,722,56914,8,0.0963,277,3,5,2,0,0,Other
0,662,56708,5,0.1426,3759,3,80,0,1,0,Other
0,762,56641,14,0.0774,1251,3,7,1,0,0,Other
0,742,56641,27,0.1122,0,3,0,3,0,0,Other
1,737,56641,32,0.1148,434,3,3,1,1,0,Other
0,732,56641,27,0.1114,15950,3,24,3,0,0,Other
0,717,56641,8,0.0963,893,3,38,0,0,0,Other
0,712,56641,20,0.1183,10131,3,39,0,0,0,Other
0,707,56641,8,0.1095,7099,3,36,0,0,0,Other
0,697,56641,33,0.1459,26117,3,78,6,0,0,Other
0,697,56641,8,0.1253,1568,3,44,1,0,0,Other
0,697,56641,16,0.1096,2898,3,42,0,0,0,Other
0,687,56641,14,0.1284,7880,3,70,5,0,0,Other
0,687,56641,15,0.1253,23509,3,54,0,0,0,Other
0,667,56641,4,0.1392,2603,3,44,3,0,0,Other
0,662,56641,14,0.1496,1451,3,46,0,1,0,Other
1,712,56086,17,0.1158,19349,3,86,0,1,0,Other
0,702,56084,6,0.1482,4253,3,16,5,0,0,Other
1,692,56084,7,0.1284,1687,3,39,0,0,1,Other
0,777,55971,9,0.0712,150,3,7,1,0,0,Other
1,647,55800,11,0.1387,1485,3,74,5,0,1,Other
0,712,55696,8,0.1221,5064,3,72,2,0,0,Other
0,677,55533,9,0.1461,1813,3,34,6,0,0,Other
0,702,55509,15,0.1253,3972,3,37,1,0,0,Other
0,667,55278,19,0.1531,4200,3,56,1,0,0,Other
1,662,55058,8,0.1217,0,3,0,31,0,1,Other
0,682,54922,4,0.1474,124,3,41,5,0,0,Other
0,717,54621,5,0.1316,0,3,0,2,0,0,Other
0,677,54315,11,0.1287,5610,3,80,3,0,0,Other
0,662,54265,13,0.1496,275,3,3,3,1,0,Other
0,707,54184,9,0.1218,1815,3,62,0,0,0,Other
0,682,53815,5,0.1287,4925,3,40,4,3,0,Other
0,762,53689,6,0.074,11873,3,14,0,0,0,Other
0,757,53689,26,0.0859,4355,3,24,0,0,0,Other
0,727,53689,6,0.1158,268,3,26,5,0,0,Other
0,707,53689,6,0.1114,7090,3,73,0,0,0,Other
1,702,53689,23,0.1221,2284,3,4,2,2,0,Other
1,687,53686,12,0.1426,0,3,0,3,2,0,Other
0,767,53586,3,0.08,2130,3,12,4,0,0,Other
0,792,53238,12,0.1183,117,3,8,5,0,0,Other
0,727,53042,15,0.0894,2489,3,15,0,0,0,Other
0,692,53042,6,0.1183,4484,3,65,0,0,0,Other
1,687,53042,2,0.1284,2533,3,38,0,0,1,Other
0,667,53042,5,0.16,0,3,63,0,0,0,Other
0,727,52474,21,0.1095,7251,3,25,1,0,0,Other
1,677,52373,9,0.1411,545,3,90,2,0,2,Other
0,667,52373,5,0.1348,1103,3,36,1,0,0,Other
0,747,52237,6,0.0743,416,3,10,5,0,0,Other
1,672,52204,6,0.1059,3613,3,103,1,1,0,Other
0,712,52171,18,0.1189,4435,3,16,2,0,0,Other
0,747,52030,16,0.1183,2458,3,68,1,0,0,Other
0,687,51681,2,0.1071,6720,3,101,2,0,0,Other
0,752,50963,12,0.0775,3470,3,25,0,0,0,Other
0,747,50519,15,0.0894,995,3,4,1,0,0,Other
0,672,50519,11,0.1496,2381,3,37,5,0,0,Other
0,712,50217,7,0.0933,0,3,48,4,0,0,Other
0,702,50217,13,0.1039,4873,3,26,1,0,0,Other
0,692,49599,2,0.1253,379,3,15,1,0,0,Other
1,752,48631,13,0.0859,2494,3,40,1,0,0,Other
0,702,48631,11,0.1322,1291,3,47,0,0,0,Other
0,692,48631,11,0.1287,9794,3,75,0,0,0,Other
0,687,48631,16,0.1221,3289,3,32,1,0,0,Other
0,682,48631,4,0.0996,6646,3,100,1,0,0,Other
0,722,47611,5,0.1287,992,3,82,5,0,0,Other
0,672,47611,8,0.1426,1772,3,73,0,0,0,Other
0,737,45967,13,0.1059,0,3,0,3,0,0,Other
0,717,45967,23,0.0933,2588,3,103,0,0,0,Other
0,662,45967,11,0.1367,5617,3,87,0,0,0,Other
0,707,45384,15,0.1148,5282,3,30,3,0,0,Other
0,687,44988,2,0.1064,1032,3,9,4,0,0,Other
0,717,44410,13,0.1253,1554,3,23,2,0,0,Other
0,707,42840,5,0.1189,1616,3,52,1,0,0,Other
0,747,41415,11,0.1183,0,3,0,2,0,0,Other
0,642,36359,10,0.1565,0,3,69,1,0,0,Other
1,697,114031,56,0.2052,27286,3,56,10,1,0,HomeRenovation
1,722,99270,68,0.1426,33575,3,83,5,0,0,HomeRenovation
0,747,89954,55,0.1221,9787,3,52,1,0,0,HomeRenovation
0,687,88394,42,0.1357,92755,3,49,1,0,0,HomeRenovation
0,762,87527,69,0.1253,14911,3,34,1,0,0,HomeRenovation
0,672,84577,20,0.1229,56481,3,61,0,0,1,HomeRenovation
